Date,BTC,ETH,SP500,VIX,EURUSD,GBPUSD
2021-07-23,33581.55078125,2124.776611328125,4411.7900390625,17.200000762939453,1.1772738695144653,1.377389669418335
2021-07-24,34292.4453125,2189.21875,4411.7900390625,17.200000762939453,1.1772738695144653,1.377389669418335
2021-07-25,35350.1875,2191.373779296875,4411.7900390625,17.200000762939453,1.1772738695144653,1.377389669418335
2021-07-26,37337.53515625,2233.36669921875,4422.2998046875,17.579999923706055,1.1773432493209839,1.3757808208465576
2021-07-27,39406.94140625,2298.33349609375,4401.4599609375,19.360000610351562,1.1807769536972046,1.3829153776168823
2021-07-28,39995.90625,2296.54541015625,4400.64013671875,18.309999465942383,1.1823126077651978,1.3882719278335571
2021-07-29,40008.421875,2380.956787109375,4419.14990234375,17.700000762939453,1.1845955848693848,1.3906852006912231
2021-07-30,42235.546875,2466.96142578125,4395.259765625,18.239999771118164,1.1892997026443481,1.3964334726333618
2021-07-31,41626.1953125,2536.2099609375,4395.259765625,18.239999771118164,1.1892997026443481,1.3964334726333618
2021-08-01,39974.89453125,2561.85205078125,4395.259765625,18.239999771118164,1.1892997026443481,1.3964334726333618
2021-08-02,39201.9453125,2610.1533203125,4387.16015625,19.459999084472656,1.186704158782959,1.3896223306655884
2021-08-03,38152.98046875,2502.349609375,4423.14990234375,18.040000915527344,1.1874650716781616,1.3892748355865479
2021-08-04,39747.50390625,2724.619873046875,4402.66015625,17.969999313354492,1.1869436502456665,1.391788363456726
2021-08-05,40869.5546875,2827.328857421875,4429.10009765625,17.280000686645508,1.1837401390075684,1.3890432119369507
2021-08-06,42816.5,2890.941650390625,4436.52001953125,16.149999618530273,1.1835720539093018,1.3927576541900635
2021-08-07,44555.80078125,3157.23876953125,4436.52001953125,16.149999618530273,1.1835720539093018,1.3927576541900635
2021-08-08,43798.1171875,3013.732666015625,4436.52001953125,16.149999618530273,1.1835720539093018,1.3927576541900635
2021-08-09,46365.40234375,3167.856201171875,4432.35009765625,16.719999313354492,1.1749500036239624,1.3868471384048462
2021-08-10,45585.03125,3141.691162109375,4436.75,16.790000915527344,1.17384672164917,1.3849073648452759
2021-08-11,45593.63671875,3164.2451171875,4442.41015625,16.170000076293945,1.172333002090454,1.3836042881011963
2021-08-12,44428.2890625,3043.414306640625,4460.830078125,15.59000015258789,1.1741899251937866,1.3866932392120361
2021-08-13,47793.3203125,3322.211669921875,4468.0,15.449999809265137,1.173626184463501,1.3811582326889038
2021-08-14,47096.9453125,3265.443359375,4468.0,15.449999809265137,1.173626184463501,1.3811582326889038
2021-08-15,47047.00390625,3310.504150390625,4468.0,15.449999809265137,1.173626184463501,1.3811582326889038
2021-08-16,46004.484375,3156.509521484375,4479.7099609375,16.1200008392334,1.179467797279358,1.3863856792449951
2021-08-17,44695.359375,3014.845947265625,4448.080078125,17.90999984741211,1.177994966506958,1.3842746019363403
2021-08-18,44801.1875,3020.08984375,4400.27001953125,21.56999969482422,1.1709738969802856,1.3740416765213013
2021-08-19,46717.578125,3182.7021484375,4405.7998046875,21.670000076293945,1.1703298091888428,1.3743815422058105
2021-08-20,49339.17578125,3286.935302734375,4441.669921875,18.559999465942383,1.1676595211029053,1.3630849123001099
2021-08-21,48905.4921875,3226.083984375,4441.669921875,18.559999465942383,1.1676595211029053,1.3630849123001099
2021-08-22,49321.65234375,3242.115478515625,4441.669921875,18.559999465942383,1.1676595211029053,1.3630849123001099
2021-08-23,49546.1484375,3319.25732421875,4479.52978515625,17.149999618530273,1.1697548627853394,1.3625277280807495
2021-08-24,47706.1171875,3172.456298828125,4486.22998046875,17.219999313354492,1.1744533777236938,1.37247633934021
2021-08-25,48960.7890625,3224.915283203125,4496.18994140625,16.790000915527344,1.175309181213379,1.3725517988204956
2021-08-26,46942.21875,3100.325439453125,4470.0,18.84000015258789,1.1774401664733887,1.3766520023345947
2021-08-27,49058.66796875,3270.600830078125,4509.3701171875,16.389999389648438,1.1756407022476196,1.3702384233474731
2021-08-28,48902.40234375,3244.4033203125,4509.3701171875,16.389999389648438,1.1756407022476196,1.3702384233474731
2021-08-29,48829.83203125,3227.002685546875,4509.3701171875,16.389999389648438,1.1756407022476196,1.3702384233474731
2021-08-30,47054.984375,3224.374267578125,4528.7900390625,16.190000534057617,1.1799006462097168,1.3762996196746826
2021-08-31,47166.6875,3433.732666015625,4522.68017578125,16.479999542236328,1.1796904802322388,1.376045823097229
2021-09-01,48847.02734375,3834.828125,4524.08984375,16.110000610351562,1.1810280084609985,1.3753398656845093
2021-09-02,49327.72265625,3790.989990234375,4536.9501953125,16.40999984741211,1.1840906143188477,1.3771638870239258
2021-09-03,50025.375,3940.61474609375,4535.43017578125,16.40999984741211,1.1876484155654907,1.383680820465088
2021-09-04,49944.625,3887.828369140625,4535.43017578125,16.40999984741211,1.1876484155654907,1.383680820465088
2021-09-05,51753.41015625,3952.133544921875,4535.43017578125,16.40999984741211,1.1876484155654907,1.383680820465088
2021-09-06,52633.53515625,3928.37939453125,4535.43017578125,16.40999984741211,1.1885942220687866,1.3859245777130127
2021-09-07,46811.12890625,3426.394287109375,4520.02978515625,18.139999389648438,1.1875073909759521,1.3839489221572876
2021-09-08,46091.390625,3497.315185546875,4514.06982421875,17.959999084472656,1.184356927871704,1.3779798746109009
2021-09-09,46391.421875,3427.340087890625,4493.27978515625,18.799999237060547,1.1819101572036743,1.3767657279968262
2021-09-10,44883.91015625,3211.505859375,4458.580078125,20.950000762939453,1.1825922727584839,1.3839681148529053
2021-09-11,45201.45703125,3270.278076171875,4458.580078125,20.950000762939453,1.1825922727584839,1.3839681148529053
2021-09-12,46063.26953125,3410.134521484375,4458.580078125,20.950000762939453,1.1825922727584839,1.3839681148529053
2021-09-13,44963.07421875,3285.51171875,4468.72998046875,19.3700008392334,1.1811953783035278,1.3840830326080322
2021-09-14,47092.4921875,3429.169677734375,4443.0498046875,19.459999084472656,1.1811953783035278,1.3838149309158325
2021-09-15,48176.34765625,3615.28271484375,4480.7001953125,18.18000030517578,1.1804981231689453,1.381024718284607
2021-09-16,47783.359375,3571.294921875,4473.75,18.690000534057617,1.1819995641708374,1.3848881721496582
2021-09-17,47267.51953125,3398.538818359375,4432.990234375,20.809999465942383,1.176747441291809,1.3797005414962769
2021-09-18,48278.36328125,3432.018310546875,4432.990234375,20.809999465942383,1.176747441291809,1.3797005414962769
2021-09-19,47260.21875,3329.447998046875,4432.990234375,20.809999465942383,1.176747441291809,1.3797005414962769
2021-09-20,42843.80078125,2958.993408203125,4357.72998046875,25.709999084472656,1.1729930639266968,1.3729662895202637
2021-09-21,40693.67578125,2764.43115234375,4354.18994140625,24.360000610351562,1.1730204820632935,1.366269588470459
2021-09-22,43574.5078125,3077.867919921875,4395.64013671875,20.8700008392334,1.17229163646698,1.3657469749450684
2021-09-23,44895.09765625,3155.523681640625,4448.97998046875,18.6299991607666,1.168770432472229,1.3617113828659058
2021-09-24,42839.75,2931.669189453125,4455.47998046875,17.75,1.1740258932113647,1.3722503185272217
2021-09-25,42716.59375,2925.565673828125,4455.47998046875,17.75,1.1740258932113647,1.3722503185272217
